20140804:10:0:2.979627,1560.790039,628475,0.485505
20140804:10:0:2.980636,1440.719971,276867,-0.076929
20140804:10:0:2.981249,1198.250000,283392,-0.168298
20140804:10:0:2.982263,1008.840027,20156,-0.158072
20140804:10:0:2.982400,1624.969971,714449,0.610731
20140804:10:0:2.986350,1375.010010,184963,-0.153824
20140804:10:0:2.987283,1193.810059,709257,-0.131781
20140804:10:0:2.987415,1883.300049,592640,0.577554
20140804:10:0:2.987797,1861.300049,410447,-0.011682
20140804:10:0:2.988309,1351.930054,743398,-0.273664
20140804:10:0:2.989903,1197.420044,498722,-0.114288
20140804:10:0:2.992039,1216.040039,250418,0.015550
20140804:10:0:2.995509,1469.750000,263360,0.208636
20140804:10:0:2.997344,1870.099976,294596,0.272393
20140804:10:0:2.997753,1427.989990,500461,-0.236410
20140804:10:0:2.997937,1531.880005,540546,0.072753
20140804:10:0:2.998672,1761.140015,181339,0.149659
20140804:10:0:3.000558,1460.229980,192216,-0.170861
20140804:10:0:3.004207,1491.770020,143471,0.021599
20140804:10:0:3.005205,1107.380005,289717,-0.257674
20140804:10:0:3.006730,1233.920044,650118,0.114270
20140804:10:0:3.007175,1146.069946,73446,-0.071196
20140804:10:0:3.011364,1347.329956,438885,0.175609
20140804:10:0:3.011438,1256.890015,459950,-0.067125
20140804:10:0:3.011593,1471.989990,305997,0.171137
20140804:10:0:3.011996,936.330017,444346,-0.363902
20140804:10:0:3.012777,1119.969971,176008,0.196127
20140804:10:0:3.018477,1386.310059,291103,0.237810
20140804:10:0:3.018811,1273.880005,737288,-0.081100
20140804:10:0:3.023229,1076.910034,346216,-0.154622
20140804:10:0:3.025189,1612.500000,631569,0.497340
20140804:10:0:3.026289,1076.699951,723309,-0.332279
20140804:10:0:3.026869,961.289978,193673,-0.107189
20140804:10:0:3.027941,879.900024,561254,-0.084667
20140804:10:0:3.028123,1109.250000,684922,0.260655
20140804:10:0:3.030397,1095.979980,494065,-0.011963
20140804:10:0:3.032672,1700.859985,352380,0.551908
20140804:10:0:3.033730,1749.969971,180462,0.028874
20140804:10:0:3.034772,1421.430054,447433,-0.187740
20140804:10:0:3.039755,1160.260010,179677,-0.183738
20140804:10:0:3.042593,1190.680054,511970,0.026218
20140804:10:0:3.042899,1083.089966,704618,-0.090360
20140804:10:0:3.043711,1729.989990,139891,0.597273
20140804:10:0:3.044508,1081.520020,581340,-0.374840
20140804:10:0:3.044591,1120.660034,691207,0.036190
20140804:10:0:3.045753,1130.719971,428825,0.008977
20140804:10:0:3.049712,1031.189941,96170,-0.088024
20140804:10:0:3.049735,1485.680054,223238,0.440743
20140804:10:0:3.051182,1813.339966,388773,0.220545
20140804:10:0:3.053775,1420.489990,534805,-0.216644
20140804:10:0:3.053806,1126.219971,127890,-0.207161
20140804:10:0:3.053988,1630.199951,307122,0.447497
20140804:10:0:3.055504,828.349976,284504,-0.491872
20140804:10:0:3.057049,1384.079956,407971,0.670888
20140804:10:0:3.071507,1143.459961,244132,-0.173848
20140804:10:0:3.071626,989.809998,161053,-0.134373
20140804:10:0:3.073480,1491.130005,53972,0.506481
20140804:10:0:3.076136,1226.949951,422200,-0.177168
20140804:10:0:3.076297,1494.260010,474260,0.217865
20140804:10:0:3.080067,1233.089966,586400,-0.174782
20140804:10:0:3.080264,1797.589966,680568,0.457793
20140804:10:0:3.086913,1344.569946,711583,-0.252015
20140804:10:0:3.087855,1243.890015,98639,-0.074879
20140804:10:0:3.089401,1084.390015,63915,-0.128227
20140804:10:0:3.090386,1169.589966,105628,0.078569
20140804:10:0:3.092356,1326.510010,410258,0.134167
20140804:10:0:3.093254,1207.589966,317710,-0.089649
20140804:10:0:3.095303,1644.300049,738753,0.361638
20140804:10:0:3.098309,1328.520020,513965,-0.192045
20140804:10:0:3.099103,1693.020020,89334,0.274365
20140804:10:0:3.101986,1249.400024,356644,-0.262029
20140804:10:0:3.103094,1164.290039,55776,-0.068121
20140804:10:0:3.103657,1142.199951,701663,-0.018973
20140804:10:0:3.103966,1591.390015,608454,0.393267
20140804:10:0:3.106205,1612.300049,614001,0.013139
20140804:10:0:3.106837,1370.550049,479123,-0.149941
20140804:10:0:3.107110,1294.250000,577747,-0.055671
20140804:10:0:3.110336,1595.989990,444008,0.233139
20140804:10:0:3.111398,1340.750000,43406,-0.159926
20140804:10:0:3.111738,1525.699951,205036,0.137945
20140804:10:0:3.113759,1089.550049,579709,-0.285869
20140804:10:0:3.114408,1050.439941,57986,-0.035896
20140804:10:0:3.119375,1095.750000,410497,0.043134
20140804:10:0:3.120088,1432.810059,689295,0.307607
20140804:10:0:3.121097,1251.979980,417034,-0.126207
20140804:10:0:3.122007,1367.430054,657816,0.092214
20140804:10:0:3.122503,1204.520020,243530,-0.119136
20140804:10:0:3.125665,1575.339966,434548,0.307857
20140804:10:0:3.125965,989.539978,299317,-0.371856
20140804:10:0:3.126002,1263.859985,23869,0.277220
20140804:10:0:3.128224,1907.550049,369044,0.509305
20140804:10:0:3.128827,1424.410034,130598,-0.253278
20140804:10:0:3.133554,1297.589966,27503,-0.089033
20140804:10:0:3.133701,1257.400024,81531,-0.030973
20140804:10:0:3.143385,1592.750000,434620,0.266701
20140804:10:0:3.143599,941.159973,405471,-0.409097
20140804:10:0:3.146106,1204.270020,331173,0.279559
20140804:10:0:3.146803,1653.880005,667323,0.373346
20140804:10:0:3.147294,1519.599976,335079,-0.081191
20140804:10:0:3.147593,1235.670044,84819,-0.186845
20140804:10:0:3.149756,927.429993,221748,-0.249452
20140804:10:0:3.151116,1485.430054,341107,0.601663
20140804:10:0:3.154779,1356.109985,540116,-0.087059
20140804:10:0:3.159093,1164.349976,171478,-0.141404
20140804:10:0:3.159405,1138.369995,419178,-0.022313
20140804:10:0:3.162579,899.130005,130696,-0.210160
20140804:10:0:3.167871,1133.930054,35262,0.261141
20140804:10:0:3.168145,1144.699951,28069,0.009498
20140804:10:0:3.168325,1581.550049,749275,0.381628
20140804:10:0:3.171365,1426.550049,17349,-0.098005
20140804:10:0:3.171635,1213.250000,192292,-0.149522
20140804:10:0:3.175911,1230.060059,164432,0.013855
20140804:10:0:3.177489,1430.349976,702730,0.162829
20140804:10:0:3.178112,1254.680054,121356,-0.122816
20140804:10:0:3.178543,1614.729980,256100,0.286966
20140804:10:0:3.178625,1506.680054,675811,-0.066915
20140804:10:0:3.182797,1176.400024,395563,-0.219210
20140804:10:0:3.186363,1150.449951,644391,-0.022059
20140804:10:0:3.186478,1327.520020,653783,0.153914
20140804:10:0:3.186784,935.169983,190248,-0.295551
20140804:10:0:3.189636,1180.989990,481947,0.262861
20140804:10:0:3.194431,1304.770020,545263,0.104810
20140804:10:0:3.195962,1101.069946,483756,-0.156120
20140804:10:0:3.196032,1548.300049,173244,0.406178
20140804:10:0:3.196610,1701.560059,715266,0.098986
20140804:10:0:3.197928,1232.560059,735353,-0.275629
20140804:10:0:3.199295,1308.380005,252207,0.061514
20140804:10:0:3.200542,1534.160034,410149,0.172565
20140804:10:0:3.203340,1175.349976,402125,-0.233880
20140804:10:0:3.203607,888.770020,153467,-0.243825
20140804:10:0:3.203852,1283.750000,125852,0.444412
20140804:10:0:3.204607,1415.989990,306417,0.103011
20140804:10:0:3.208655,1075.280029,292828,-0.240616
20140804:10:0:3.208945,1534.010010,86231,0.426614
20140804:10:0:3.209296,1042.449951,402504,-0.320441
20140804:10:0:3.209474,1509.650024,102265,0.448175
20140804:10:0:3.212649,1425.760010,435068,-0.055569
20140804:10:0:3.215481,1610.560059,21150,0.129615
20140804:10:0:3.217286,936.919983,661865,-0.418264
20140804:10:0:3.220734,1771.300049,368898,0.890556
20140804:10:0:3.220838,1081.119995,511692,-0.389646
20140804:10:0:3.221218,1135.160034,271733,0.049985
20140804:10:0:3.227592,972.109985,696658,-0.143636
20140804:10:0:3.227629,1389.780029,45239,0.429653
20140804:10:0:3.232912,1507.500000,376232,0.084704
20140804:10:0:3.234519,1111.829956,645835,-0.262468
20140804:10:0:3.235188,1475.650024,1759,0.327226
20140804:10:0:3.244611,1386.209961,622277,-0.060611
20140804:10:0:3.245396,1258.020020,698405,-0.092475
20140804:10:0:3.247034,1280.189941,619878,0.017623
20140804:10:0:3.247456,1201.180054,583783,-0.061717
20140804:10:0:3.250153,1316.250000,263130,0.095797
20140804:10:0:3.250530,890.679993,488409,-0.323320
20140804:10:0:3.252467,1349.390015,455095,0.515011
20140804:10:0:3.254753,1044.810059,359289,-0.225717
20140804:10:0:3.257132,1275.829956,640605,0.221112
20140804:10:0:3.260256,1587.619995,382514,0.244382
20140804:10:0:3.261669,1445.250000,190622,-0.089675
20140804:10:0:3.264019,1134.109985,716342,-0.215285
20140804:10:0:3.265094,1211.300049,391824,0.068062
20140804:10:0:3.265223,1080.199951,170617,-0.108231
20140804:10:0:3.266521,1543.119995,399810,0.428550
20140804:10:0:3.267803,1360.750000,20913,-0.118183
20140804:10:0:3.268393,1258.579956,281610,-0.075084
20140804:10:0:3.270210,822.650024,82937,-0.346366
20140804:10:0:3.271455,1558.959961,357262,0.895046
20140804:10:0:3.273942,1082.819946,508397,-0.305422
20140804:10:0:3.279350,1914.150024,616291,0.767745
20140804:10:0:3.280270,1647.349976,565233,-0.139383
20140804:10:0:3.280414,1320.310059,338380,-0.198525
20140804:10:0:3.282549,1280.079956,565196,-0.030470
20140804:10:0:3.283830,1244.810059,279855,-0.027553
20140804:10:0:3.290529,1261.060059,459029,0.013054
20140804:10:0:3.292175,1363.199951,597563,0.080995
20140804:10:0:3.293931,1220.660034,575092,-0.104563
20140804:10:0:3.295501,1202.209961,239664,-0.015115
20140804:10:0:3.296630,1298.739990,238088,0.080294
20140804:10:0:3.296790,1219.130005,412836,-0.061298
20140804:10:0:3.298113,1347.729980,529305,0.105485
20140804:10:0:3.300133,902.820007,597994,-0.330118
20140804:10:0:3.302768,1462.920044,309755,0.620389
20140804:10:0:3.304065,1108.699951,728519,-0.242132
20140804:10:0:3.306288,1466.069946,353637,0.322332
20140804:10:0:3.306569,1493.040039,345637,0.018396
20140804:10:0:3.306665,1221.900024,109767,-0.181603
20140804:10:0:3.307102,1295.359985,607883,0.060119
20140804:10:0:3.307224,1229.040039,630096,-0.051198
20140804:10:0:3.307844,1007.150024,395447,-0.180539
20140804:10:0:3.309815,1196.479980,52709,0.187986
20140804:10:0:3.310393,1284.589966,549420,0.073641
20140804:10:0:3.310882,1398.300049,269028,0.088519
20140804:10:0:3.312231,1249.939941,61251,-0.106100
20140804:10:0:3.316657,1248.719971,736335,-0.000976
20140804:10:0:3.318308,1344.089966,636923,0.076374
20140804:10:0:3.319013,1034.640015,155326,-0.230230
20140804:10:0:3.323406,1010.239990,663639,-0.023583
20140804:10:0:3.323584,1690.760010,425784,0.673622
20140804:10:0:3.324029,1374.589966,483483,-0.186999
20140804:10:0:3.325318,1417.770020,377404,0.031413
20140804:10:0:3.325954,1462.569946,657078,0.031599
20140804:10:0:3.327571,1098.150024,631610,-0.249164
20140804:10:0:3.327590,1416.569946,376938,0.289960
20140804:10:0:3.331204,1413.660034,73098,-0.002054
20140804:10:0:3.335197,1613.469971,266954,0.141342
20140804:10:0:3.337234,1325.969971,550650,-0.178187
20140804:10:0:3.337749,1180.910034,461722,-0.109399
20140804:10:0:3.338190,1265.459961,38263,0.071597
20140804:10:0:3.339940,1286.810059,592059,0.016871
20140804:10:0:3.343419,1043.660034,448976,-0.188956
20140804:10:0:3.343566,1424.369995,566436,0.364783
20140804:10:0:3.353778,1383.180054,170877,-0.028918
20140804:10:0:3.356927,1867.680054,549548,0.350280
20140804:10:0:3.357037,1530.349976,212566,-0.180614
20140804:10:0:3.359186,1044.209961,114586,-0.317666
20140804:10:0:3.360402,1107.489990,266815,0.060601
20140804:10:0:3.360601,1518.180054,577705,0.370830
20140804:10:0:3.362731,1391.209961,5145,-0.083633
20140804:10:0:3.362813,1281.819946,501064,-0.078629
20140804:10:0:3.362943,1220.790039,738178,-0.047612
20140804:10:0:3.364068,1304.459961,485880,0.068538
20140804:10:0:3.365201,1249.819946,201218,-0.041887
20140804:10:0:3.366412,1526.670044,61741,0.221512
20140804:10:0:3.369793,1369.859985,625122,-0.102714
20140804:10:0:3.370212,1791.030029,333151,0.307455
20140804:10:0:3.370413,1508.530029,452273,-0.157730
20140804:10:0:3.372620,1558.219971,532811,0.032939
20140804:10:0:3.373420,1286.109985,77817,-0.174629
20140804:10:0:3.374897,1698.619995,213903,0.320742
20140804:10:0:3.374950,1412.949951,41181,-0.168178
20140804:10:0:3.375446,1275.300049,20332,-0.097420
20140804:10:0:3.375471,1402.199951,212593,0.099506
20140804:10:0:3.376676,913.880005,558565,-0.348253
20140804:10:0:3.376849,1260.400024,556973,0.379175
20140804:10:0:3.379452,1233.900024,89951,-0.021025
20140804:10:0:3.380736,1055.579956,278863,-0.144517
20140804:10:0:3.380970,1002.750000,80010,-0.050048
20140804:10:0:3.381131,1111.290039,535181,0.108242
20140804:10:0:3.386475,1285.910034,462786,0.157133
20140804:10:0:3.388013,1125.719971,415973,-0.124573
20140804:10:0:3.395487,1300.369995,412511,0.155145
20140804:10:0:3.396897,1170.130005,112912,-0.100156
20140804:10:0:3.397919,1465.680054,352282,0.252579
20140804:10:0:3.398231,1383.410034,201248,-0.056131
20140804:10:0:3.398313,1751.969971,296000,0.266414
20140804:10:0:3.399460,1478.280029,66328,-0.156218
20140804:10:0:3.399494,1334.489990,626368,-0.097268
20140804:10:0:3.399543,1096.280029,303045,-0.178503
20140804:10:0:3.402089,1285.160034,468177,0.172292
20140804:10:0:3.403233,1231.319946,261965,-0.041894
20140804:10:0:3.403392,1194.060059,460867,-0.030260
20140804:10:0:3.403589,1572.390015,640110,0.316843
20140804:10:0:3.403840,1205.420044,181123,-0.233384
20140804:10:0:3.404337,877.340027,73949,-0.272171
20140804:10:0:3.405269,1151.060059,432797,0.311989
20140804:10:0:3.407002,1349.469971,597577,0.172371
20140804:10:0:3.407379,1003.090027,438585,-0.256679
20140804:10:0:3.408123,1004.599976,701550,0.001505
20140804:10:0:3.409117,1114.560059,34875,0.109457
20140804:10:0:3.411872,1463.140015,499084,0.312751
20140804:10:0:3.413679,1033.719971,105473,-0.293492
20140804:10:0:3.414503,1057.560059,232291,0.023062
20140804:10:0:3.414833,1424.699951,329374,0.347157
20140804:10:0:3.415434,1273.219971,570630,-0.106324
20140804:10:0:3.417869,1193.530029,224085,-0.062589
20140804:10:0:3.418013,1348.709961,52936,0.130018
20140804:10:0:3.418268,1398.229980,56711,0.036717
20140804:10:0:3.419912,999.570007,400031,-0.285118
20140804:10:0:3.421893,1247.979980,366128,0.248517
20140804:10:0:3.424594,996.390015,684482,-0.201598
20140804:10:0:3.428348,1045.319946,738574,0.049107
20140804:10:0:3.431676,1131.270020,441910,0.082224
20140804:10:0:3.431996,1399.949951,485360,0.237503
20140804:10:0:3.432021,1137.650024,253330,-0.187364
20140804:10:0:3.432606,1224.780029,392169,0.076588
20140804:10:0:3.432746,1488.959961,114946,0.215696
20140804:10:0:3.433835,1218.979980,702847,-0.181321
20140804:10:0:3.436225,1436.010010,239519,0.178042
20140804:10:0:3.440365,1685.219971,411824,0.173543
20140804:10:0:3.440720,1135.500000,397172,-0.326201
20140804:10:0:3.442502,1532.650024,210784,0.349758
20140804:10:0:3.443178,1111.089966,489173,-0.275053
20140804:10:0:3.447382,1111.589966,116363,0.000450
20140804:10:0:3.449693,1441.290039,206675,0.296602
20140804:10:0:3.452282,1367.959961,198088,-0.050878
20140804:10:0:3.452426,1055.719971,137646,-0.228252
20140804:10:0:3.453607,1488.479980,368789,0.409919
20140804:10:0:3.454132,1024.609985,361543,-0.311640
20140804:10:0:3.454720,1010.960022,741465,-0.013322
20140804:10:0:3.457708,1096.979980,259481,0.085087
20140804:10:0:3.457773,1400.650024,680871,0.276824
20140804:10:0:3.460914,1374.619995,730846,-0.018584
20140804:10:0:3.462276,1459.329956,441522,0.061624
20140804:10:0:3.467339,1743.800049,366393,0.194932
20140804:10:0:3.467378,1022.190002,732985,-0.413815
20140804:10:0:3.467501,851.039978,380265,-0.167435
20140804:10:0:3.470650,1411.420044,636900,0.658465
20140804:10:0:3.473044,1295.900024,747848,-0.081847
20140804:10:0:3.473357,1104.540039,342604,-0.147666
20140804:10:0:3.475795,1033.930054,53299,-0.063927
20140804:10:0:3.476654,1138.599976,49592,0.101235
20140804:10:0:3.476949,1275.859985,154352,0.120552
20140804:10:0:3.477451,1534.920044,579318,0.203047
20140804:10:0:3.477955,1019.729980,199835,-0.335646
20140804:10:0:3.477984,1198.189941,591234,0.175007
20140804:10:0:3.478475,1028.430054,200336,-0.141680
20140804:10:0:3.479883,1593.390015,694559,0.549342
20140804:10:0:3.479974,1338.839966,16648,-0.159754
20140804:10:0:3.482584,1022.989990,400962,-0.235913
20140804:10:0:3.482636,1079.390015,507227,0.055133
20140804:10:0:3.483064,1848.410034,391819,0.712458
20140804:10:0:3.486580,985.530029,388076,-0.466823
20140804:10:0:3.486951,1107.219971,274702,0.123477
20140804:10:0:3.487029,1429.099976,18512,0.290710
20140804:10:0:3.487866,1063.300049,561380,-0.255965
20140804:10:0:3.488020,1121.449951,101380,0.054688
20140804:10:0:3.488864,1576.790039,522833,0.406028
20140804:10:0:3.488990,1479.319946,688941,-0.061816
20140804:10:0:3.490204,1419.020020,171143,-0.040762
20140804:10:0:3.490257,1204.109985,80456,-0.151450
20140804:10:0:3.490451,1151.550049,703027,-0.043650
20140804:10:0:3.492117,1059.170044,410830,-0.080222
20140804:10:0:3.492728,1608.430054,509935,0.518576
20140804:10:0:3.493641,1413.930054,509198,-0.120925
20140804:10:0:3.494967,1613.760010,430192,0.141329
20140804:10:0:3.495780,1103.130005,370332,-0.316423
20140804:10:0:3.498347,1493.829956,718515,0.354174
20140804:10:0:3.500439,1079.500000,151396,-0.277361
20140804:10:0:3.500562,1003.229980,463100,-0.070653
20140804:10:0:3.502594,1333.390015,581310,0.329097
20140804:10:0:3.505241,1014.419983,683489,-0.239217
20140804:10:0:3.507729,1607.239990,2218,0.584393
20140804:10:0:3.513083,1387.130005,35156,-0.136949
20140804:10:0:3.515136,1338.949951,425313,-0.034734
20140804:10:0:3.515350,1087.849976,68891,-0.187535
20140804:10:0:3.515399,866.080017,379292,-0.203861
20140804:10:0:3.515689,1371.160034,661713,0.583179
20140804:10:0:3.516751,1498.060059,366189,0.092549
20140804:10:0:3.516856,1011.429993,159076,-0.324840
20140804:10:0:3.517513,1651.699951,94958,0.633034
20140804:10:0:3.518971,852.760010,40987,-0.483708
20140804:10:0:3.519291,944.169983,496218,0.107193
20140804:10:0:3.521213,1431.520020,112374,0.516168
20140804:10:0:3.521522,1195.040039,4295,-0.165195
20140804:10:0:3.521832,1133.239990,363524,-0.051714
20140804:10:0:3.522151,1383.420044,264119,0.220765
20140804:10:0:3.522437,1036.449951,281753,-0.250806
20140804:10:0:3.524229,1439.060059,527517,0.388451
20140804:10:0:3.525166,1060.060059,309874,-0.263366
20140804:10:0:3.526298,1261.689941,362110,0.190206
20140804:10:0:3.528461,1326.819946,388808,0.051621
20140804:10:0:3.533501,1055.630005,540926,-0.204391
20140804:10:0:3.533692,1310.890015,504847,0.241808
20140804:10:0:3.534077,1341.140015,427648,0.023076
20140804:10:0:3.534663,1602.290039,472249,0.194722
20140804:10:0:3.535629,928.549988,739141,-0.420486
20140804:10:0:3.538598,1616.959961,728054,0.741382
20140804:10:0:3.538743,1288.199951,412742,-0.203320
20140804:10:0:3.539354,1588.050049,446368,0.232767
20140804:10:0:3.539717,1146.989990,656323,-0.277737
20140804:10:0:3.542265,1311.380005,461152,0.143323
20140804:10:0:3.543139,1401.250000,560942,0.068531
20140804:10:0:3.544607,1268.869995,736396,-0.094473
20140804:10:0:3.547585,1313.680054,741235,0.035315
20140804:10:0:3.547696,1451.420044,150373,0.104850
20140804:10:0:3.548549,1196.170044,206749,-0.175862
20140804:10:0:3.552651,1065.349976,527706,-0.109366
20140804:10:0:3.553608,1226.300049,503312,0.151077
20140804:10:0:3.555563,923.260010,644263,-0.247117
20140804:10:0:3.557949,1573.709961,706322,0.704514
20140804:10:0:3.560009,1218.130005,599441,-0.225950
20140804:10:0:3.560503,1300.040039,485112,0.067242
20140804:10:0:3.561951,1183.390015,416080,-0.089728
20140804:10:0:3.565503,1135.479980,200676,-0.040485
20140804:10:0:3.567024,1372.609985,718111,0.208837
20140804:10:0:3.570576,1240.829956,439061,-0.096007
20140804:10:0:3.573045,1275.680054,747722,0.028086
20140804:10:0:3.574530,1122.660034,155351,-0.119952
20140804:10:0:3.575236,1194.079956,495773,0.063617
20140804:10:0:3.576448,1474.859985,290070,0.235143
20140804:10:0:3.577709,1086.969971,82958,-0.263001
20140804:10:0:3.578015,1031.939941,646879,-0.050627
20140804:10:0:3.578362,1004.659973,365903,-0.026436
20140804:10:0:3.579594,1194.660034,49344,0.189119
20140804:10:0:3.580588,1271.060059,506198,0.063951
20140804:10:0:3.581047,1325.359985,628312,0.042720
20140804:10:0:3.581215,1304.949951,72767,-0.015400
20140804:10:0:3.582151,1384.670044,92590,0.061091
20140804:10:0:3.583437,1351.329956,542771,-0.024078
20140804:10:0:3.584383,1009.359985,619425,-0.253062
20140804:10:0:3.585565,1279.619995,237131,0.267754
20140804:10:0:3.591429,1694.640015,43298,0.324331
20140804:10:0:3.592019,1248.670044,213303,-0.263165
20140804:10:0:3.592238,1034.699951,310362,-0.171358
20140804:10:0:3.597539,1564.770020,403575,0.512294
20140804:10:0:3.599582,1473.979980,450209,-0.058021
20140804:10:0:3.600408,905.659973,238136,-0.385568
20140804:10:0:3.603841,1098.390015,343389,0.212806
20140804:10:0:3.605450,1408.140015,387775,0.282004
20140804:10:0:3.605916,1469.439941,85513,0.043533
20140804:10:0:3.606765,1401.739990,627930,-0.046072
20140804:10:0:3.606793,963.070007,219589,-0.312947
20140804:10:0:3.607662,1356.250000,118682,0.408257
20140804:10:0:3.608070,1496.599976,309798,0.103484
20140804:10:0:3.609604,1143.869995,490555,-0.235688
20140804:10:0:3.609912,1108.560059,370060,-0.030869
20140804:10:0:3.610305,1128.239990,672281,0.017753
20140804:10:0:3.614296,1683.489990,506992,0.492138
20140804:10:0:3.616258,1231.969971,26442,-0.268205
20140804:10:0:3.616635,1527.969971,310562,0.240266
20140804:10:0:3.622011,1972.890015,-18140,0.291184
20140804:10:0:3.626032,1190.640015,634023,-0.396500
20140804:10:0:3.628088,1725.699951,714255,0.449389
20140804:10:0:3.629105,1604.880005,210734,-0.070012
20140804:10:0:3.629640,988.340027,567878,-0.384166
20140804:10:0:3.629774,1448.630005,671932,0.465720
20140804:10:0:3.632664,1091.770020,416968,-0.246343
20140804:10:0:3.634055,1174.079956,696571,0.075391
20140804:10:0:3.638735,1196.250000,89981,0.018883
20140804:10:0:3.640083,1414.000000,36989,0.182027
20140804:10:0:3.642823,1098.359985,22467,-0.223225
20140804:10:0:3.646206,1065.800049,185125,-0.029644
20140804:10:0:3.651141,1095.579956,676849,0.027941
20140804:10:0:3.653588,1732.660034,142802,0.581500
20140804:10:0:3.654482,1515.270020,502820,-0.125466
20140804:10:0:3.655343,1146.750000,212677,-0.243204
20140804:10:0:3.655768,1294.939941,719366,0.129226
20140804:10:0:3.657799,1311.540039,732618,0.012819
20140804:10:0:3.658806,835.070007,206423,-0.363290
20140804:10:0:3.659736,1218.390015,145903,0.459027
20140804:10:0:3.660694,1583.449951,273794,0.299625
20140804:10:0:3.661998,1525.209961,350490,-0.036780
20140804:10:0:3.667002,1043.989990,698906,-0.315511
20140804:10:0:3.667046,1359.170044,574733,0.301899
20140804:10:0:3.667114,1187.229980,701040,-0.126504
20140804:10:0:3.667526,1233.569946,625485,0.039032
20140804:10:0:3.667632,1409.680054,123233,0.142765
20140804:10:0:3.669566,1438.849976,162276,0.020693
20140804:10:0:3.676404,1462.310059,35342,0.016305
20140804:10:0:3.681167,1267.290039,146980,-0.133364
20140804:10:0:3.681289,1473.660034,110031,0.162844
20140804:10:0:3.681347,1788.020020,597820,0.213319
20140804:10:0:3.681659,1642.530029,645384,-0.081369
20140804:10:0:3.682998,1319.790039,364593,-0.196490
20140804:10:0:3.683489,1163.689941,22756,-0.118276
20140804:10:0:3.684159,1114.859985,229277,-0.041961
20140804:10:0:3.685013,1079.520020,559219,-0.031699
20140804:10:0:3.685361,1444.449951,174071,0.338048
20140804:10:0:3.690548,1245.239990,710305,-0.137914
20140804:10:0:3.691842,1679.560059,608626,0.348784
20140804:10:0:3.692643,1485.969971,85431,-0.115262
20140804:10:0:3.693384,1391.660034,703307,-0.063467
20140804:10:0:3.693957,1615.119995,6557,0.160571
20140804:10:0:3.694613,1198.380005,376042,-0.258024
20140804:10:0:3.694966,1133.619995,209998,-0.054040
20140804:10:0:3.696719,1009.719971,5338,-0.109296
20140804:10:0:3.700555,1353.920044,45066,0.340887
20140804:10:0:3.702823,1223.310059,673719,-0.096468
20140804:10:0:3.704248,1698.089966,224223,0.388111
20140804:10:0:3.704580,1253.619995,681028,-0.261747
20140804:10:0:3.705984,1137.489990,431077,-0.092636
20140804:10:0:3.706342,999.909973,566935,-0.120951
20140804:10:0:3.706654,1087.760010,87101,0.087858
20140804:10:0:3.708954,1579.780029,316615,0.452324
20140804:10:0:3.709417,1400.089966,565122,-0.113744
20140804:10:0:3.711325,1270.199951,724951,-0.092773
20140804:10:0:3.711425,994.919983,313031,-0.216722
20140804:10:0:3.711555,1473.209961,579334,0.480732
20140804:10:0:3.711964,1475.180054,636853,0.001337
20140804:10:0:3.712064,1182.079956,522705,-0.198688
20140804:10:0:3.718547,1223.920044,154359,0.035395
20140804:10:0:3.720534,1371.540039,29803,0.120612
20140804:10:0:3.720918,1261.020020,732866,-0.080581
20140804:10:0:3.720963,1388.239990,377562,0.100887
20140804:10:0:3.721348,1504.260010,545780,0.083573
20140804:10:0:3.722911,1243.189941,50246,-0.173554
20140804:10:0:3.724003,1029.260010,432935,-0.172081
20140804:10:0:3.724563,1331.089966,612326,0.293249
20140804:10:0:3.727638,1081.619995,732029,-0.187418
20140804:10:0:3.727852,1663.079956,430880,0.537582
20140804:10:0:3.732370,1241.010010,470631,-0.253788
20140804:10:0:3.733035,1024.589966,19780,-0.174390
20140804:10:0:3.735998,1214.569946,13077,0.185420
20140804:10:0:3.736098,1520.650024,376274,0.252007
20140804:10:0:3.736668,1560.079956,187414,0.025930
20140804:10:0:3.737190,1156.160034,463297,-0.258910
20140804:10:0:3.737311,1066.430054,226783,-0.077610
20140804:10:0:3.737607,1481.680054,684668,0.389383
20140804:10:0:3.738023,988.840027,545843,-0.332622
20140804:10:0:3.739712,1360.599976,24319,0.375956
20140804:10:0:3.740030,1326.949951,301058,-0.024732
20140804:10:0:3.748620,1297.910034,388722,-0.021885
20140804:10:0:3.751960,1698.069946,492470,0.308311
20140804:10:0:3.752553,1021.080017,486853,-0.398682
20140804:10:0:3.755118,1180.349976,650369,0.155982
20140804:10:0:3.755172,1348.189941,311786,0.142195
20140804:10:0:3.764900,1074.750000,24589,-0.202820
20140804:10:0:3.766658,1172.229980,16593,0.090700
20140804:10:0:3.766935,1359.869995,549220,0.160071
20140804:10:0:3.767658,1224.920044,13537,-0.099237
20140804:10:0:3.769227,938.330017,291963,-0.233966
20140804:10:0:3.771403,1353.390015,285809,0.442339
20140804:10:0:3.771530,1076.609985,410154,-0.204509
20140804:10:0:3.773711,1025.390015,181959,-0.047575
20140804:10:0:3.776234,1659.400024,484472,0.618311
20140804:10:0:3.777244,1323.780029,359918,-0.202254
20140804:10:0:3.777963,1643.369995,687910,0.241422
20140804:10:0:3.781113,1079.209961,48322,-0.343295
20140804:10:0:3.791981,1103.750000,225294,0.022739
20140804:10:0:3.792615,1259.109985,731427,0.140757
20140804:10:0:3.793722,1412.609985,610169,0.121912
